035892a4.jpg, What is the case made for?, iPhone
035892a4.jpg, What is the case's material?, Hard
73b70f7a.jpg, What color are the cables?, Black
73b70f7a.jpg, How many cables are visible?, Two
73b70f7a.jpg, What is the connector color?, Gold
ce6569eb.jpg, What color are the arrows?, Black
ce6569eb.jpg, What is the pattern?, Arrows
ce6569eb.jpg, What are the arrows alternating with?, White
ce6569eb.jpg, What direction do the arrows point?, Down
ce6569eb.jpg, What is the background color?, White
d06868e5.jpg, What is the shoe's color?, Beige
d06868e5.jpg, What is the shoe's style?, Heels
d06868e5.jpg, What is the shoe's material?, Patent
d06868e5.jpg, What is the shoe's toe shape?, Closed
d06868e5.jpg, What is the shoe's heel height?, High
53658ddf.jpg, What is the sole color?, White
53658ddf.jpg, What is the shoe closure?, Lace-up
53658ddf.jpg, What is the shoe color?, Olive
53658ddf.jpg, What is the shoe type?, Sneakers
53658ddf.jpg, Are laces visible?, Yes
53658ddf.jpg, Is there a tongue?, Yes
53658ddf.jpg, Are there eyelets?, Yes
53658ddf.jpg, Is the shoe a pair?, No
53658ddf.jpg, Is the shoe new?, Yes
53658ddf.jpg, Is the shoe laced?, Yes
87f1d9c7.jpg, What is the background color?, Orange
87f1d9c7.jpg, What number is on the case?, Six
87f1d9c7.jpg, What is the object made of links?, Chain
87f1d9c7.jpg, What is the product?, Case
87f1d9c7.jpg, What is the case for?, Phone
8f969834.jpg, What is the case's background?, Black
8f969834.jpg, What is the case's material?, Silicon
8f969834.jpg, What is the case's design?, Couples
8f969834.jpg, What is the case's color?, Multicolor
8f969834.jpg, What is the case's type?, Printed
964fbf66.jpg, What color are the baskets?, Silver
964fbf66.jpg, How many baskets are there?, Two
964fbf66.jpg, What are the baskets made of?, Metal
964fbf66.jpg, What shape are the baskets?, Cylindrical
964fbf66.jpg, Are the baskets empty?, Yes
8b66da40.jpg, What letter is on the pendant?, R
8b66da40.jpg, What is the pendant's color?, White
8b66da40.jpg, What is the chain's color?, Silver
8b66da40.jpg, What is the item?, Necklace
cb385e08.jpg, What color is the door?, white
cb385e08.jpg, What is on the wall?, sticker
cb385e08.jpg, What is the shape of the sign?, heart
cb385e08.jpg, What is on top of the lamppost?, lamp
cb385e08.jpg, What is the color of the lamppost?, brown
cb385e08.jpg, What is flying in the image?, birds
cb385e08.jpg, What is the color of the birds?, brown
cb385e08.jpg, What is the color of the wall?, yellow
46d8d7c9.jpg, What fruit is pictured?, Pineapple
46d8d7c9.jpg, What color is the pineapple?, Yellow
46d8d7c9.jpg, What is the background color?, Black
46d8d7c9.jpg, What is the product?, Case
46d8d7c9.jpg, How many cameras are visible?, One
ee0937ec.jpg, What is the flower color?, Blue
ee0937ec.jpg, What is the background color?, Blue
ee0937ec.jpg, What is the item?, Case
ee0937ec.jpg, What is the material?, Plastic
ee0937ec.jpg, What is the design?, Floral
233edc66.jpg, What is the handle's shape?, ring
233edc66.jpg, What color is the bag?, grey
233edc66.jpg, What is the bag's style?, handbag
233edc66.jpg, What is the handle made of?, metal
233edc66.jpg, What is the bag's material?, leather
be970605.jpg, What color is the background?, black
be970605.jpg, What is the pattern's color?, white
be970605.jpg, What shape is in the center?, flower
fadada72.jpg, What color is the handbag?, Black
fadada72.jpg, What is the handbag's primary color?, Black
fadada72.jpg, What is the handbag's shade?, Black
fadada72.jpg, What is the handbag's hue?, Black
2ee89bd0.jpg, What shape is the table?, Square
2ee89bd0.jpg, What color is the cup?, White
2ee89bd0.jpg, What is on the table?, Remote
2ee89bd0.jpg, What is the table sitting on?, Rug
2ee89bd0.jpg, What is behind the table?, Cabinet
2ee89bd0.jpg, What is in the background?, Microwave
2ee89bd0.jpg, What is on the cabinet?, Ball
2ee89bd0.jpg, What is on the table?, Cup
2ee89bd0.jpg, What is the table's color?, Grey
2ee89bd0.jpg, What is the table's color?, White
679b931c.jpg, What is the color of the balloon on top?, Orange
679b931c.jpg, What is the color of the balloon on the bottom right?, Blue
679b931c.jpg, What is the color of the balloon in the middle?, Pink
679b931c.jpg, What is the color of the balloon on the top right?, Green
679b931c.jpg, What is the color of the balloon on the bottom left?, Green
4fac8d74.jpg, What color is the frame?, White
4fac8d74.jpg, What is the background color?, Black
4fac8d74.jpg, What type of object is this?, Clock
4fac8d74.jpg, What number is at the top?, 12
4fac8d74.jpg, What shape is the clock?, Round
aeae49db.jpg, What is the color of the trees?, Green
aeae49db.jpg, What is written at the bottom?, Alone
aeae49db.jpg, What is the object in the middle?, Tracks
aeae49db.jpg, What is the color of the tracks?, Brown
aeae49db.jpg, What is the background?, Trees
11158158.jpg, What is the case's primary color?, Multicolor
11158158.jpg, What is the case made of?, Hard
11158158.jpg, Is the case sparkly?, Yes
11158158.jpg, What is the case's pattern?, Striped
11158158.jpg, Is the case glittery?, Yes
7ecb4f97.jpg, What is the case's color?, Blue
7ecb4f97.jpg, What is the shape on the case?, Smile
7ecb4f97.jpg, Is there a camera hole?, Yes
7ecb4f97.jpg, Is the case rectangular?, Yes
7ecb4f97.jpg, Is the background white?, Yes
d7616042.jpg, What is the case's background color?, Black
d7616042.jpg, What is the text color?, Gold
d7616042.jpg, What is written on the case?, Girl
d7616042.jpg, What is the case's material?, Silicon
d7616042.jpg, What is the case's pattern?, Sparkle
190d3509.jpg, What color is the frame?, Tan
190d3509.jpg, What is depicted in the image?, Door
190d3509.jpg, What is the frame made of?, Wood
190d3509.jpg, What color is the door?, White
190d3509.jpg, What is the style of the frame?, Rustic
54dd8d9d.jpg, What is the dominant color?, Red
54dd8d9d.jpg, What is the case's pattern?, Abstract
54dd8d9d.jpg, What is the case's style?, Pattern
54dd8d9d.jpg, What is the case's material?, Glass
54dd8d9d.jpg, What is the case's color?, Multi-colored
9759329b.jpg, What color is the shredder?, Black
9759329b.jpg, How many stacks of sheets are there?, One
9759329b.jpg, What is next to the shredder?, Sheets
9759329b.jpg, What is the shape of the shredder?, Rectangular
9759329b.jpg, What is the color of the sheets?, White
e09b9c1a.jpg, What is the case's primary color?, Yellow
e09b9c1a.jpg, What is the case's material?, Silicon
e09b9c1a.jpg, What is the case's pattern?, Abstract
e09b9c1a.jpg, What is the case's design?, Multicolor
e09b9c1a.jpg, What is the case's shape?, Rectangle
a38a9cdf.jpg, What is the hat's color?, White
a38a9cdf.jpg, What color is the hair?, Red
a38a9cdf.jpg, What is the lady wearing around her neck?, Beads
a38a9cdf.jpg, What is the lady wearing?, Hat
a38a9cdf.jpg, What is the lady's dress color?, Green
09d5e53d.jpg, What letter is displayed?, L
09d5e53d.jpg, What color is the letter?, Gold
09d5e53d.jpg, What is the background color?, Blue
09d5e53d.jpg, What is the material?, Plastic
09d5e53d.jpg, What is the product type?, Case
09d5e53d.jpg, How many cameras are visible?, 3
09d5e53d.jpg, What is the pattern?, Floral
10c291fe.jpg, What color is the table?, Brown
10c291fe.jpg, How many legs does the table have?, Four
10c291fe.jpg, What shape is the table top?, Rectangle
10c291fe.jpg, Is the table indoors or outdoors?, Outdoors
10c291fe.jpg, What is the table made of?, Wood
b9a25b61.jpg, What is the case's color?, Brown
b9a25b61.jpg, What is the pattern on the case?, Tree
b9a25b61.jpg, What is the case made of?, Plastic
b9a25b61.jpg, What is the product type?, Case
b9a25b61.jpg, What is the case's material?, Plastic
63f02ff2.jpg, What color is the base?, Black
63f02ff2.jpg, What shape is the base?, Round
63f02ff2.jpg, What color is the lampshade?, White
63f02ff2.jpg, Is the lamp on a table?, No
63f02ff2.jpg, What is the lamp's material?, Metal
a19d206b.jpg, What color is the set?, Blue
a19d206b.jpg, How many chairs are there?, Two
a19d206b.jpg, What shape is the table?, Round
a19d206b.jpg, Is the set folded?, No
a19d206b.jpg, What is the set's material?, Metal
a45f4e1a.jpg, What color is the clutch?, Black
a45f4e1a.jpg, What is the item?, Clutch
0d91a3e9.jpg, What shape is the mirror?, Rectangular
0d91a3e9.jpg, What is the color of the frame?, Brown
0d91a3e9.jpg, What is reflected in the mirror?, Light
0d91a3e9.jpg, Is the mirror hanging?, No
0d91a3e9.jpg, What is the material of the frame?, Wood
9a08193e.jpg, What is reflected in the water?, Mountains
9a08193e.jpg, What is the main color of the water?, Blue
9a08193e.jpg, What is behind the trees?, Mountains
9a08193e.jpg, What is the color of the mountains?, Gray
9a08193e.jpg, What is above the water?, Trees
339a40c2.jpg, What color is the rug?, Ivory
339a40c2.jpg, What shape is the mirror?, Round
339a40c2.jpg, What is the plant in?, Pot
339a40c2.jpg, What is on the couch?, Blanket
339a40c2.jpg, What is the shape of the rug?, Rectangle
2dce3992.jpg, What is the boot's color?, Red
2dce3992.jpg, What is the footwear's type?, Boot
2dce3992.jpg, What is the sole's color?, Brown
2dce3992.jpg, What is the material?, Leather
2dce3992.jpg, What is the boot's style?, Chelsea
5f0ee532.jpg, What color is the heart?, Red
5f0ee532.jpg, What shape is present?, Heart
5f0ee532.jpg, What color is the rose?, White
5f0ee532.jpg, What is the background color?, Red
5f0ee532.jpg, What is the rose attached to?, Heart
7e334cc0.jpg, What color is dominant?, Red
7e334cc0.jpg, What is the case's pattern?, Abstract
7e334cc0.jpg, What is the case's material?, Hard
7e334cc0.jpg, What is the case's style?, Printed
7e334cc0.jpg, What is the case's design?, Artistic
f04c9a22.jpg, What color is the sandal?, Brown
f04c9a22.jpg, What is the sandal's style?, Fisherman
036e6a65.jpg, What color are the shoes?, White
036e6a65.jpg, What is the closure type?, Lace-Up
036e6a65.jpg, What is the toe style?, Round
036e6a65.jpg, What is the shoe style?, Sneakers
036e6a65.jpg, What is the material?, PU
2702e83e.jpg, What letter is visible?, V
2702e83e.jpg, What color is the case?, Blue
2702e83e.jpg, What is the case material?, Denim
2702e83e.jpg, What is the case's pattern?, Jeans
2702e83e.jpg, What is the case's brand?, Solimo
db091477.jpg, What is the color of the background?, Blue
db091477.jpg, What is the color of the flowers?, White
db091477.jpg, What is the object in the image?, Phone
db091477.jpg, What is the pattern on the phone case?, Floral
db091477.jpg, What is the color of the grass?, Green
43ca4c78.jpg, What is the background color?, Black
43ca4c78.jpg, What animal is depicted?, Peacock
43ca4c78.jpg, What is the pattern's color?, White
43ca4c78.jpg, Is the case floral?, Yes
43ca4c78.jpg, Is the case symmetrical?, Yes
6ba34b02.jpg, What color is the shredder?, Gray
6ba34b02.jpg, What brand is the shredder?, AmazonBasics
6ba34b02.jpg, What is the product?, Shredder
8edacd72.jpg, What shape is repeated?, hearts
8edacd72.jpg, What is the background color?, purple
8edacd72.jpg, How many cameras are visible?, two
8edacd72.jpg, What is the pattern?, hearts
8edacd72.jpg, What is the object?, case
4f943a5a.jpg, What is the color of the flower?, Pink
4f943a5a.jpg, What is written on the case?, Supergirl
4f943a5a.jpg, What is the color of the text?, Black
4f943a5a.jpg, What is the background color?, Beige
4f943a5a.jpg, What is the color of the camera?, Blue
6c3db679.jpg, What is the primary color in the upper left corner?, Green
6c3db679.jpg, What is the dominant color in the center?, Teal
6c3db679.jpg, What color is at the bottom?, Orange
6c3db679.jpg, What is the color of the horizontal stripe in the middle?, White
6c3db679.jpg, What is the color of the small stripe in the middle?, Red
0e5eccd2.jpg, What color is the glitter?, Pink
0e5eccd2.jpg, What is the background pattern?, Polka-dot
0e5eccd2.jpg, What animal is pictured?, Kitty
0e5eccd2.jpg, What shape is the kitty in?, Oval
0e5eccd2.jpg, What is the kitty wearing?, Bow
6865cfb7.jpg, What is the color of the sofa?, Beige
6865cfb7.jpg, What is the sofa's orientation?, Left
6865cfb7.jpg, What is the sofa's style?, Corner
6865cfb7.jpg, How many cushions are on the sofa?, Three
6865cfb7.jpg, What is the sofa's product type?, Sofa
238f6b69.jpg, What is the pattern?, Leaf
238f6b69.jpg, What color is the leaf?, Green
238f6b69.jpg, What is the object?, Case
238f6b69.jpg, What is the case for?, Phone
238f6b69.jpg, What is the background color?, White
efee0def.jpg, What is the case's pattern?, Leaf
efee0def.jpg, What color is the leaf?, Green
efee0def.jpg, What is the case's material?, Hard
efee0def.jpg, What is the case's shape?, Rectangle
efee0def.jpg, What is the case's design?, Printed
2411fda8.jpg, What is the color of the flowers?, Blue
2411fda8.jpg, What is the pattern on the case?, Floral
2411fda8.jpg, What is the background color?, Brown
7a349abb.jpg, What letter is displayed?, Q
7a349abb.jpg, What color is the denim?, Blue
7a349abb.jpg, What is the material of the case?, Plastic
7a349abb.jpg, What is the case's pattern?, Denim
7a349abb.jpg, What is the case's color?, Blue
7a349abb.jpg, What is the background color?, Black
0dd17f8f.jpg, What color is the background?, black
0dd17f8f.jpg, What is sticking out?, tongue
0dd17f8f.jpg, What is the pattern?, cartoon
0dd17f8f.jpg, What is the object?, phone
0dd17f8f.jpg, What is the pattern's color?, white
4861da15.jpg, What color are the berries?, Red
4861da15.jpg, What is the background color?, Brown
4861da15.jpg, What is the object?, Phone
4861da15.jpg, What is the berry color?, Blue
4861da15.jpg, What is the berry color?, Red
1c1b0856.jpg, What color is the shoe?, Black
1c1b0856.jpg, What is the sole color?, White
1c1b0856.jpg, What is the material around the sole?, Jute
1c1b0856.jpg, Is the shoe a slip-on?, Yes
0bacda2a.jpg, What is the case's pattern?, Paisley
0bacda2a.jpg, What is the case's background?, Wood
0bacda2a.jpg, What is the case's color?, Multicolor
0bacda2a.jpg, What is the case's material?, Plastic
0bacda2a.jpg, What is the case's design?, Printed
11b6598f.jpg, What is the footwear's closure?, Wrap
11b6598f.jpg, What is the heel's shape?, Stiletto
11b6598f.jpg, What is the material of the footwear?, Satin
11b6598f.jpg, What is on the toe of the shoe?, Bow
11b6598f.jpg, What is the footwear's style?, Sandal
f020f365.jpg, What color is the glove?, orange
f020f365.jpg, What is the glove's material?, silicone
f020f365.jpg, What is the glove's state?, renewed
293bfaa5.jpg, What color is the bottom rectangle?, Orange
293bfaa5.jpg, What color is the vertical stripe on the right?, Blue
293bfaa5.jpg, What shape is the red mark?, Line
293bfaa5.jpg, What is the background color?, White
293bfaa5.jpg, What is the object?, Case
a6b1cebf.jpg, What is the color of the case?, Brown
a6b1cebf.jpg, What is the pattern on the case?, Tiles
a6b1cebf.jpg, What is the material of the case?, Stone
a6b1cebf.jpg, What is the shape of the case?, Rectangle
a6b1cebf.jpg, What is the texture of the case?, Rough
ae21ae37.jpg, What is the background color?, Blue
ae21ae37.jpg, What is the pattern?, Popcorn
ae21ae37.jpg, What shape are the white objects?, Stars
