image_name,question,answer
906f5518.jpg,What is the shape of the pink icons?,heart
906f5518.jpg,What is the color of the curved lines?,rainbow
906f5518.jpg,What animal is pictured?,unicorn
906f5518.jpg,What is the color of the clouds?,white
de1b475b.jpg,What color is the boot?,Black
de1b475b.jpg,What is the boot's material?,Leather
de1b475b.jpg,What is the boot's style?,Bootie
de1b475b.jpg,What is the toe style?,Open
de1b475b.jpg,What is on the buckle?,Pearls
cd73b75b.jpg,What is the pattern on the case?,Couples
cd73b75b.jpg,What is the color of the case?,Multicolor
cd73b75b.jpg,What are the figures doing?,Kissing
cd73b75b.jpg,What is the material of the case?,Silicon
cd73b75b.jpg,What is on the bench?,Dog
0caf1639.jpg,What is the case's color?,multi-colored
0caf1639.jpg,What letter is on the case?,P
0caf1639.jpg,What material is the case imitating?,jeans
0caf1639.jpg,What is the product type?,CELLULAR_PHONE_CASE
099a656b.jpg,What is the shoe's closure?,Slip-on
099a656b.jpg,What is the shoe's toe style?,Closed
099a656b.jpg,What is the shoe's color?,Brown
099a656b.jpg,What is the shoe's pattern?,Solid
099a656b.jpg,What is the shoe's style?,Slip-on
470e0b81.jpg,What shape is the mirror?,Rectangle
470e0b81.jpg,What color is the mirror?,Silver
470e0b81.jpg,What is the mirror made of?,Glass
470e0b81.jpg,What is the style of the mirror?,Art_Deco
470e0b81.jpg,Is the mirror framed?,Yes
c1e4b85a.jpg,What color is the hat?,black
c1e4b85a.jpg,What is embroidered on the hat?,amazon
c1e4b85a.jpg,What type of hat is it?,beanie
1472179a.jpg,What is the item?,phone
1472179a.jpg,What is the pattern color?,brown
1472179a.jpg,What is the item's shape?,rectangular
1472179a.jpg,What is the item's material?,hard
807549b5.jpg,What is the case's pattern?,Feathers
807549b5.jpg,What is the case's background color?,Black
807549b5.jpg,What is the phone's screen color?,Pink
807549b5.jpg,What is the phone's brand?,Redmi
807549b5.jpg,What is the case's material?,Hard
d31287f0.jpg,What color is the cover?,Green
d31287f0.jpg,What shape is the table cover?,Round
d31287f0.jpg,What is the cover made of?,Fabric
d1018ddb.jpg,What animal is pictured?,Peacock
d1018ddb.jpg,What color is the peacock's body?,Blue
d1018ddb.jpg,What is the background color?,Green
d1018ddb.jpg,What is the product type?,Case
d4aedc4c.jpg,What shape are the objects?,Circles
d4aedc4c.jpg,What is the color of one object?,Pink
d4aedc4c.jpg,What is the color of one object?,Green
d4aedc4c.jpg,What is the color of one object?,Teal
b8935a1e.jpg,What color is the pan?,red
b8935a1e.jpg,What shape is the pan?,round
b8935a1e.jpg,What material is the handle?,bakelite
b8935a1e.jpg,Is the pan flat?,yes
b8935a1e.jpg,What color is the handle?,black
21035e1b.jpg,What color is the footwear?,Black
21035e1b.jpg,What kind of footwear is this?,Flip-flop
d73cb6a5.jpg,What is the pattern?,Pandas
d73cb6a5.jpg,What color are the pandas?,Black
d73cb6a5.jpg,What is the background color?,White
d73cb6a5.jpg,What is the product?,Case
918d7ee7.jpg,What is the pattern?,Bricks
918d7ee7.jpg,What is the case's material?,Hard
918d7ee7.jpg,What is the case's shape?,Rectangular
918d7ee7.jpg,What is the case's color?,Multicolor
918d7ee7.jpg,What is the case's design?,3D
0bc05346.jpg,What shape are the decorations?,Stars
0bc05346.jpg,What is the color of the stars?,Pink
0bc05346.jpg,What is the background color?,Pink
f21278be.jpg,What is the color?,Purple
f21278be.jpg,What pattern is visible?,Plain
f21278be.jpg,What is the material?,Cotton
b198caa1.jpg,What is the pattern?,Floral
b198caa1.jpg,What is the case's color?,Multicolor
b198caa1.jpg,What is the case's material?,Silicon
b198caa1.jpg,What is the product?,Case
1cca37a7.jpg,What is the product type?,Tea
1cca37a7.jpg,What kind of tea is it?,Black
1cca37a7.jpg,How many tea bags are there?,Twenty
1cca37a7.jpg,What is the brand?,Solimo
2a5e61fe.jpg,What is reflected?,Water
2a5e61fe.jpg,What is the main color?,Blue
2a5e61fe.jpg,What is the landscape?,Mountain
2a5e61fe.jpg,What is above the trees?,Mountain
2a5e61fe.jpg,What is the season?,Winter
02da8b07.jpg,What color is the clutch?,Black
02da8b07.jpg,What is the item?,Clutch
02da8b07.jpg,What is the material?,Leather
f79e170b.jpg,What color is the phone case?,Black
f79e170b.jpg,What is the color of the hearts?,Red
f79e170b.jpg,What is the color of the text?,Gold
0f4c5ddb.jpg,What is the cover's color?,Brown
0f4c5ddb.jpg,What is the pattern on the cover?,Wood
0f4c5ddb.jpg,What is the cover's material?,Silicone
0f4c5ddb.jpg,What is the cover's design?,Wooden
0f4c5ddb.jpg,What is the cover's color?,Multicolor
005430c2.jpg,What color is the background?,Black
005430c2.jpg,What is the color of the text?,Gold
005430c2.jpg,What is written on the case?,Girl
aee769a2.jpg,What color is the suitcase?,Black
aee769a2.jpg,How many wheels are visible?,4
aee769a2.jpg,Is the handle extended?,Yes
aee769a2.jpg,What is the product?,Suitcase
aee769a2.jpg,Is the suitcase hard-sided?,Yes
edac94f3.jpg,What is the background color?,black
edac94f3.jpg,What shape are the figures?,stars
edac94f3.jpg,What is the figure color?,white
edac94f3.jpg,What is the item?,case
8cdf9673.jpg,What is the color of the skull?,white
8cdf9673.jpg,What is the color of the background?,multicolor
8cdf9673.jpg,What is the object in the image?,case
e9fc02f6.jpg,What color is the planter?,Black
e9fc02f6.jpg,What material is the planter made of?,Resin
e9fc02f6.jpg,What shape is the planter?,Rectangular
e9fc02f6.jpg,What is above the planter?,Trellis
e9fc02f6.jpg,How many sections does the trellis have?,Three
900f7db5.jpg,What is the background color?,Black
900f7db5.jpg,What is the pattern on the case?,Flowers
900f7db5.jpg,What color are the flowers?,White
900f7db5.jpg,What is the case's primary material?,Silicone
900f7db5.jpg,What is the case's style?,Pattern
a2d0a5fd.jpg,What is the chair's color?,Navy
a2d0a5fd.jpg,What is the product type?,Chair
a2d0a5fd.jpg,What is the frame color?,Brass
a2d0a5fd.jpg,What is the material?,Velvet
8b6080eb.jpg,What is the object's pattern?,Wheel
8b6080eb.jpg,What is the object's material?,Stone
8b6080eb.jpg,What is the object's shape?,Rectangular
8b6080eb.jpg,What is the object's color?,Gray
ae7cc3f4.jpg,How many lamps are visible?,Two
ae7cc3f4.jpg,What is the color of the lamps?,Silver
ae7cc3f4.jpg,What is the product type?,Lamp
ae7cc3f4.jpg,What is the material of the lamps?,Steel
ae7cc3f4.jpg,What is hanging from the lamp?,Chain
58685eeb.jpg,What animal is pictured?,Peacock
58685eeb.jpg,What is the pattern's color?,Multicolor
58685eeb.jpg,What is the case's material?,Plastic
58685eeb.jpg,What is the case's design?,Peacock
6ccdb79f.jpg,What color are the laces?,White
6ccdb79f.jpg,What is the shoe's closure?,Lace-Up
6ccdb79f.jpg,What is the shoe style?,Sneakers
6ccdb79f.jpg,What color is the shoe?,White
6ccdb79f.jpg,What is the toe shape?,Round
efe54a25.jpg,What is the color of the background?,Blue
efe54a25.jpg,What is the shape on the cover?,Foot
efe54a25.jpg,What is the product?,Case
c9d9f68e.jpg,What is the background color?,Teal
c9d9f68e.jpg,What is the flower color?,Blue
c9d9f68e.jpg,What is the product?,Case
c9d9f68e.jpg,Are there flowers?,Yes
c9d9f68e.jpg,Is the case hard?,Yes
e1a916a3.jpg,What color are the shoes?,Navy
e1a916a3.jpg,What is the closure type?,Lace-up
e1a916a3.jpg,What is the toe style?,Round
e1a916a3.jpg,What is the shoe style?,Running
f4720b4f.jpg,What is the flower color?,Purple
f4720b4f.jpg,What is the case color?,Multicolor
f4720b4f.jpg,What is the material?,Silicon
f4720b4f.jpg,What is the pattern?,Flowers
f4720b4f.jpg,What is the product?,Case
62925ef0.jpg,What is the pattern?,Nuts
62925ef0.jpg,What is the case material?,Hard
62925ef0.jpg,What is the product?,Case
ae25a3c9.jpg,What color is the trimmer?,Gray
ae25a3c9.jpg,What is the base made of?,Steel
ae25a3c9.jpg,What is on the base?,Gridlines
678f44ef.jpg,What is the product?,sofa
678f44ef.jpg,What color is the sofa?,blue
678f44ef.jpg,What shape is the sofa?,rectangular
678f44ef.jpg,What are the legs made of?,wood
678f44ef.jpg,How many legs are visible?,four
aed1cd26.jpg,What is the pattern?,Marble
aed1cd26.jpg,What is the product?,Case
aed1cd26.jpg,What is the case's color?,Multi-colored
fb92ff21.jpg,What color is the phone case?,Black
fb92ff21.jpg,What is at the bottom of the case?,Crown
fb92ff21.jpg,What is the case made of?,Silicon
00f70790.jpg,What is the color of the dog?,White
00f70790.jpg,What is the product?,Case
00f70790.jpg,What is the case's pattern?,Dog
00f70790.jpg,What is the case's material?,Silicon
00f70790.jpg,What is the case's color?,Multicolor
42755d85.jpg,What is the case's color?,Multicolor
42755d85.jpg,What is the material?,Silicon
42755d85.jpg,What is the pattern?,Drops
42755d85.jpg,What is the case's type?,Back
42755d85.jpg,What is the primary color?,Blue
95e2a045.jpg,What is the case's color?,Multicolor
95e2a045.jpg,What is the case's material?,Silicon
95e2a045.jpg,What is on the case?,Teddybear
95e2a045.jpg,What is the teddy bear holding?,Heart
95e2a045.jpg,What word is on the heart?,Love
b80a711d.jpg,What is the background color?,Multi-colored
b80a711d.jpg,What is the object?,Phone
b80a711d.jpg,What is the pattern?,Abstract
f0c8438a.jpg,What is the background color?,Green
f0c8438a.jpg,What is the pattern?,Flowers
f0c8438a.jpg,What is the flower color?,Pink
f0c8438a.jpg,What is the product?,Case
75c18f4d.jpg,What is the flower color?,Pink
75c18f4d.jpg,What is the case's pattern?,Floral
75c18f4d.jpg,What is the case material?,Silicon
47558462.jpg,What shape is it?,Rectangle
47558462.jpg,What is the desk color?,Oak
47558462.jpg,What is the desk material?,Wood
01f7cdef.jpg,What is the background color?,Yellow
01f7cdef.jpg,What is the product?,Case
01f7cdef.jpg,What is the pattern?,Landscape
01f7cdef.jpg,What is the material?,Plastic
01f7cdef.jpg,What is the scene?,Nature
2907e987.jpg,What color is the shoe?,Pink
2907e987.jpg,What is the sole color?,White
2907e987.jpg,What is the closure type?,Velcro
2907e987.jpg,What is the material?,Canvas
2907e987.jpg,What is the product type?,Shoes
43a3ae77.jpg,What is the case's pattern?,Drops
43a3ae77.jpg,What is the case's color?,Multicolor
43a3ae77.jpg,What are on the case?,Drops
43a3ae77.jpg,What is the case made of?,Silicon
71eaf9ee.jpg,What is the color of the flower?,Red
71eaf9ee.jpg,What is the pattern color?,Pink
71eaf9ee.jpg,What is the brand name?,Solimo
71eaf9ee.jpg,What is the product form?,Liquid
71eaf9ee.jpg,What is the flower type?,Rose
f1568e9d.jpg,What color is the case?,Black
f1568e9d.jpg,What is the pattern of the case?,Solid
f1568e9d.jpg,What is the material of the case?,Plastic
f1568e9d.jpg,What brand is on the case?,Motorola
9dcf6122.jpg,What is the product?,Case
9dcf6122.jpg,What is the logo?,Apple
9dcf6122.jpg,What is the pattern?,Stambh
9dcf6122.jpg,What is the material?,Hard
9dcf6122.jpg,What is the design?,Printed
e7347a87.jpg,What is the pattern?,Feather
e7347a87.jpg,What is the main color?,Blue
e7347a87.jpg,What is the object?,Phone
d472f980.jpg,What is the product?,Case
d472f980.jpg,What is the pattern?,Abstract
d472f980.jpg,What is the cover's material?,Hard
d472f980.jpg,What is the design?,Printed
d472f980.jpg,What is the primary color?,Multi-colored
90eff3e2.jpg,What color is the rod?,Black
90eff3e2.jpg,What shape are the finials?,Cage
90eff3e2.jpg,How many finials are there?,Two
90eff3e2.jpg,What is the rod's material?,Metal
90eff3e2.jpg,What is the rod's finish?,Matte
d1cb00dc.jpg,What color are the shoes?,Brown
d1cb00dc.jpg,What type of toe do the shoes have?,Closed
d1cb00dc.jpg,What is the closure type of the shoes?,Slip-on
d1cb00dc.jpg,What is the material of the shoes?,Synthetic
40cc6510.jpg,What color are the plates?,Pink
40cc6510.jpg,How many plates are there?,Two
12583752.jpg,What is the background color?,yellow
12583752.jpg,What is the pattern?,floral
12583752.jpg,What is the product?,case
7fa4f7e8.jpg,What color is the case?,Black
7fa4f7e8.jpg,What animal is printed on the case?,Tiger
7fa4f7e8.jpg,What is the case's primary color?,Black
7fa4f7e8.jpg,What is the secondary color of the design?,White
7fa4f7e8.jpg,What is the case's material?,Plastic
8cd27921.jpg,What color are the patterns?,Black
8cd27921.jpg,What is the pattern style?,Floral
8cd27921.jpg,What is the background color?,White
8cd27921.jpg,What is the item?,Case
8cd27921.jpg,What is the material?,Hard
26d723eb.jpg,What is the shoe color?,Brown
26d723eb.jpg,What is the closure type?,Hook
26d723eb.jpg,What is the heel type?,Cone
26d723eb.jpg,What is the pattern?,Solid
26d723eb.jpg,What is the shoe style?,Sandal
2e9a74ff.jpg,What is the product?,Case
2e9a74ff.jpg,What is the case for?,Phone
2e9a74ff.jpg,What is the main color?,Black
2e9a74ff.jpg,What is pictured?,Controller
2e9a74ff.jpg,What shape is the controller?,Oval
3958675d.jpg,What is the main color?,Orange
3958675d.jpg,Is the item rectangular?,Yes
3958675d.jpg,Is the item colorful?,Yes
3958675d.jpg,What is the item?,Case
d4eb5ef1.jpg,What is the case's background color?,blue
d4eb5ef1.jpg,What is the color of the dress?,pink
d4eb5ef1.jpg,What is the material of the case?,plastic
d4eb5ef1.jpg,What is the pattern on the case?,floral
d4eb5ef1.jpg,What is the gender of the person?,female
fe68bd0f.jpg,What is the cover's color?,Multicolor
fe68bd0f.jpg,What animal is on the cover?,Kitty
fe68bd0f.jpg,What is the cover's material?,Silicon
fe68bd0f.jpg,What is the bow's color?,Pink
fe68bd0f.jpg,What is the cover's style?,Cartoons
263eb355.jpg,What is the background color?,turquoise
263eb355.jpg,What is depicted on the case?,man
263eb355.jpg,What is the material of the case?,plastic
263eb355.jpg,What is the man wearing on his face?,glasses
070949ed.jpg,What is the heart's color?,yellow
070949ed.jpg,What letter is on the case?,U
070949ed.jpg,What is the case's pattern?,heart
070949ed.jpg,What is the case's color?,multi-colored
070949ed.jpg,What shape is behind the letter?,heart
3d26db5a.jpg,What is the color of the sofa?,Brown
3d26db5a.jpg,What is the shape of the rug?,Rectangular
3d26db5a.jpg,What is the color of the rug's pattern?,Brown
3d26db5a.jpg,What is the color of the ottoman?,Beige
3d26db5a.jpg,What is the color of the pot?,White
6cf46048.jpg,What color is the settee?,Moondust
6cf46048.jpg,What is the settee made of?,Fabric
6cf46048.jpg,What is the leg material?,Wood
6cf46048.jpg,What shape are the legs?,Rectangular
6cf46048.jpg,What type of furniture is this?,Sofa
96199b55.jpg,What is the footwear's color?,Brown
96199b55.jpg,What is the footwear's type?,Boot
96199b55.jpg,Are the laces tied?,Yes
96199b55.jpg,What is the closure type?,Laces
b2e25734.jpg,What is the pattern?,Pandas
b2e25734.jpg,What color are the pandas?,Black
b2e25734.jpg,What is the background color?,White
b2e25734.jpg,Are there multiple pandas?,Yes
b2e25734.jpg,Is the case decorated?,Yes
683599e4.jpg,What color is the left side?,Orange
683599e4.jpg,What color is the right side?,Blue
683599e4.jpg,What is the product?,Case
683599e4.jpg,What is the case for?,Phone
2df2b1c6.jpg,What is the product type?,case
2df2b1c6.jpg,What is the background color?,blue
2df2b1c6.jpg,What is the bottle color?,blue
2df2b1c6.jpg,What is the bottle's material?,glass
2df2b1c6.jpg,What is the bottle's design?,3D
feba85ca.jpg,What color are the shoes?,Black
feba85ca.jpg,What is the closure type?,Lace-Up
feba85ca.jpg,What is the shoe style?,Derby
feba85ca.jpg,What is the material?,Leather
feba85ca.jpg,What is the toe style?,Closed
d94b9cb9.jpg,What is the pattern?,Flowers
d94b9cb9.jpg,What color are the flowers?,Purple
d94b9cb9.jpg,What is the material?,Silicon
2bafe95b.jpg,What is the pattern's color?,Pink
2bafe95b.jpg,What is the pattern's shape?,Circular
2bafe95b.jpg,What is the item's color?,Multicolor
2bafe95b.jpg,What is the material?,Plastic
2bafe95b.jpg,What is the item?,Case
e2faf982.jpg,What is the pattern?,Lion
e2faf982.jpg,What is the case's color?,Multicolor
e2faf982.jpg,What is the case's material?,Silicon
e2faf982.jpg,What is the case's style?,Pattern
e2faf982.jpg,What is the animal's eye color?,Blue
2a04687f.jpg,What is the sky's color?,Blue
2a04687f.jpg,What is the material of the dock?,Wood
2a04687f.jpg,What is the color of the case?,Multicolor
2a04687f.jpg,What is the product type?,Case
c6d66e92.jpg,What is the pattern?,Striped
c6d66e92.jpg,What color are the stripes?,Espresso
c6d66e92.jpg,What is the shape?,Square
c6d66e92.jpg,What is the material?,Sateen
c6d66e92.jpg,What color is the pillow?,White
07e75c89.jpg,What is the pattern?,Candies
07e75c89.jpg,What is the case's color?,Multicolor
07e75c89.jpg,What is the shape of the candies?,Round
07e75c89.jpg,What is the case's material?,Hard
07e75c89.jpg,What is the case's product?,Phone
